gene_name	gene	number_transitions	onset_gen	length	complete	Lineage	is_up	is_down	Condition
MIMAT0020331:NA:miR-235-5p:miRNA	miRNA	2	4	1	1	L1	0	1	Low dose
MIMAT0020331:NA:miR-235-5p:miRNA	miRNA	2	14	5	1	L1	0	1	Low dose
MIMAT0020332:NA:miR-236-5p:miRNA	miRNA	2	4	3	1	L1	0	1	Low dose
MIMAT0020332:NA:miR-236-5p:miRNA	miRNA	2	14	5	1	L1	0	1	Low dose
MIMAT0020333:NA:miR-237-3p:miRNA	miRNA	2	6	1	1	L1	0	1	Low dose
MIMAT0020334:NA:miR-239a-3p:miRNA	miRNA	2	4	3	1	L1	0	1	Low dose
MIMAT0020334:NA:miR-239a-3p:miRNA	miRNA	2	12	7	1	L1	0	1	Low dose
MIMAT0020335:NA:miR-241-3p:miRNA	miRNA	2	4	1	1	L1	0	1	Low dose
MIMAT0020335:NA:miR-241-3p:miRNA	miRNA	2	14	1	1	L1	0	1	Low dose
MIMAT0020337:NA:miR-246-5p:miRNA	miRNA	2	2	5	1	L1	0	1	Low dose
MIMAT0020337:NA:miR-246-5p:miRNA	miRNA	2	12	1	1	L1	0	1	Low dose
MIMAT0020337:NA:miR-246-5p:miRNA	miRNA	2	16	1	1	L1	0	1	Low dose
MIMAT0020341:NA:miR-255-5p:miRNA	miRNA	2	18	1	1	L1	0	1	Low dose
MIMAT0020342:NA:miR-259-3p:miRNA	miRNA	2	4	1	1	L1	1	0	Low dose
MIMAT0020342:NA:miR-259-3p:miRNA	miRNA	2	8	5	1	L1	1	0	Low dose
MIMAT0020342:NA:miR-259-3p:miRNA	miRNA	1	20	1	0	L1	1	0	Low dose
MIMAT0020347:NA:miR-784-3p:miRNA	miRNA	2	4	3	1	L1	0	1	Low dose
MIMAT0020347:NA:miR-784-3p:miRNA	miRNA	2	14	1	1	L1	0	1	Low dose
MIMAT0020347:NA:miR-784-3p:miRNA	miRNA	2	18	1	1	L1	0	1	Low dose
MIMAT0020350:NA:miR-791-5p:miRNA	miRNA	2	14	1	1	L1	0	1	Low dose
MIMAT0020351:NA:miR-792-5p:miRNA	miRNA	2	2	1	1	L1	1	0	Low dose
MIMAT0020351:NA:miR-792-5p:miRNA	miRNA	2	6	1	1	L1	1	0	Low dose
MIMAT0020351:NA:miR-792-5p:miRNA	miRNA	2	18	1	1	L1	1	0	Low dose
MIMAT0020352:NA:miR-794-3p:miRNA	miRNA	2	2	1	1	L1	0	1	Low dose
MIMAT0020353:NA:miR-795-3p:miRNA	miRNA	2	2	1	1	L1	1	0	Low dose
MIMAT0020353:NA:miR-795-3p:miRNA	miRNA	1	20	1	0	L1	1	0	Low dose
MIMAT0020354:NA:miR-800-5p:miRNA	miRNA	2	2	1	1	L1	0	1	Low dose
MIMAT0020354:NA:miR-800-5p:miRNA	miRNA	2	6	1	1	L1	0	1	Low dose
MIMAT0020356:NA:miR-1020-5p:miRNA	miRNA	2	6	1	1	L1	0	1	Low dose
MIMAT0020356:NA:miR-1020-5p:miRNA	miRNA	2	14	1	1	L1	0	1	Low dose
MIMAT0020359:NA:miR-1820-3p:miRNA	miRNA	2	4	1	1	L1	0	1	Low dose
MIMAT0020359:NA:miR-1820-3p:miRNA	miRNA	2	8	3	1	L1	0	1	Low dose
MIMAT0020359:NA:miR-1820-3p:miRNA	miRNA	1	20	1	0	L1	0	1	Low dose
MIMAT0020360:NA:miR-1824-3p:miRNA	miRNA	2	2	1	1	L1	1	0	Low dose
MIMAT0020360:NA:miR-1824-3p:miRNA	miRNA	2	6	1	1	L1	1	0	Low dose
MIMAT0020361:NA:miR-58b-5p:miRNA	miRNA	2	6	5	1	L1	1	0	Low dose
MIMAT0020361:NA:miR-58b-5p:miRNA	miRNA	2	14	3	1	L1	1	0	Low dose
MIMAT0020361:NA:miR-58b-5p:miRNA	miRNA	1	20	1	0	L1	1	0	Low dose
MIMAT0020770:NA:miR-41-5p:miRNA	miRNA	2	6	1	1	L1	1	0	Low dose
MIMAT0020770:NA:miR-41-5p:miRNA	miRNA	2	12	1	1	L1	1	0	Low dose
MIMAT0020774:NA:miR-77-5p:miRNA	miRNA	2	4	1	1	L1	0	1	Low dose
MIMAT0020774:NA:miR-77-5p:miRNA	miRNA	2	12	1	1	L1	0	1	Low dose
MIMAT0020774:NA:miR-77-5p:miRNA	miRNA	2	16	1	1	L1	0	1	Low dose
MIMAT0020777:NA:miR-232-5p:miRNA	miRNA	2	2	1	1	L1	0	1	Low dose
MIMAT0020777:NA:miR-232-5p:miRNA	miRNA	2	6	1	1	L1	0	1	Low dose
MIMAT0020777:NA:miR-232-5p:miRNA	miRNA	2	14	3	1	L1	0	1	Low dose
MIMAT0020778:NA:miR-1830-3p:miRNA	miRNA	1	20	1	0	L1	1	0	Low dose
MIMAT0022193:NA:miR-5551-5p:miRNA	miRNA	2	18	1	1	L1	1	0	Low dose
MIMAT0022305:NA:miR-5592-5p:miRNA	miRNA	2	2	1	1	L1	1	0	Low dose
MIMAT0022305:NA:miR-5592-5p:miRNA	miRNA	2	12	7	1	L1	0	1	Low dose
MIMAT0022305_1:NA:miR-5592-5p:miRNA	miRNA	2	2	1	1	L1	1	0	Low dose
MIMAT0022305_1:NA:miR-5592-5p:miRNA	miRNA	2	12	7	1	L1	0	1	Low dose
MIMAT0022306:NA:miR-5592-3p:miRNA	miRNA	2	6	1	1	L1	1	0	Low dose
MIMAT0022306:NA:miR-5592-3p:miRNA	miRNA	2	16	1	1	L1	1	0	Low dose
MIMAT0022306_1:NA:miR-5592-3p:miRNA	miRNA	2	6	1	1	L1	1	0	Low dose
MIMAT0022306_1:NA:miR-5592-3p:miRNA	miRNA	2	16	1	1	L1	1	0	Low dose
MIMAT0022310:NA:miR-5594-3p:miRNA	miRNA	2	4	1	1	L1	0	1	Low dose
MIMAT0022311:NA:miR-356b-5p:miRNA	miRNA	2	2	1	1	L1	1	0	Low dose
MIMAT0022311:NA:miR-356b-5p:miRNA	miRNA	2	6	1	1	L1	0	1	Low dose
MIMAT0022313:NA:miR-5595-5p:miRNA	miRNA	2	2	1	1	L1	1	0	Low dose
MIMAT0022313:NA:miR-5595-5p:miRNA	miRNA	2	18	1	1	L1	1	0	Low dose
MIMAT0032016:NA:miR-789-5p:miRNA	miRNA	2	2	1	1	L1	1	0	Low dose
MIMAT0032016:NA:miR-789-5p:miRNA	miRNA	2	8	3	1	L1	1	0	Low dose
MIMAT0032016:NA:miR-789-5p:miRNA	miRNA	1	20	1	0	L1	1	0	Low dose
MIMAT0032017:NA:miR-789-2-5p:miRNA	miRNA	2	6	5	1	L1	0	1	Low dose
MIMAT0032017:NA:miR-789-2-5p:miRNA	miRNA	2	14	3	1	L1	0	1	Low dose
MIMAT0032035:NA:miR-1823-5p:miRNA	miRNA	2	6	1	1	L1	0	1	Low dose
MIMAT0032035:NA:miR-1823-5p:miRNA	miRNA	2	14	1	1	L1	0	1	Low dose
MIMAT0032037:NA:miR-1829b-3p:miRNA	miRNA	2	16	1	1	L1	0	1	Low dose
MIMAT0032038:NA:miR-1829c-3p:miRNA	miRNA	2	16	1	1	L1	0	1	Low dose
MIMAT0032794:NA:miR-8190-3p:miRNA	miRNA	2	6	1	1	L1	0	1	Low dose
MIMAT0032795:NA:miR-8191-5p:miRNA	miRNA	2	12	1	1	L1	0	1	Low dose
MIMAT0032795:NA:miR-8191-5p:miRNA	miRNA	2	18	1	1	L1	0	1	Low dose
MIMAT0032797:NA:miR-8192-5p:miRNA	miRNA	2	4	1	1	L1	0	1	Low dose
MIMAT0032797:NA:miR-8192-5p:miRNA	miRNA	2	16	1	1	L1	0	1	Low dose
MIMAT0032798:NA:miR-8192-3p:miRNA	miRNA	2	12	1	1	L1	0	1	Low dose
MIMAT0032804:NA:miR-8195-3p:miRNA	miRNA	2	14	1	1	L1	0	1	Low dose
MIMAT0032806:NA:miR-8196a-3p:miRNA	miRNA	2	18	1	1	L1	0	1	Low dose
MIMAT0032812:NA:miR-8199-3p:miRNA	miRNA	2	4	1	1	L1	1	0	Low dose
MIMAT0032815:NA:miR-8201-5p:miRNA	miRNA	2	8	3	1	L1	1	0	Low dose
MIMAT0032815:NA:miR-8201-5p:miRNA	miRNA	2	16	1	1	L1	1	0	Low dose
MIMAT0032816:NA:miR-8201-3p:miRNA	miRNA	2	2	1	1	L1	0	1	Low dose
MIMAT0032816:NA:miR-8201-3p:miRNA	miRNA	2	18	1	1	L1	0	1	Low dose
MIMAT0032820:NA:miR-8203-3p:miRNA	miRNA	2	4	1	1	L1	0	1	Low dose
MIMAT0032820:NA:miR-8203-3p:miRNA	miRNA	2	16	1	1	L1	0	1	Low dose
MIMAT0032822:NA:miR-4810b-3p:miRNA	miRNA	2	2	1	1	L1	1	0	Low dose
MIMAT0032822:NA:miR-4810b-3p:miRNA	miRNA	2	6	1	1	L1	1	0	Low dose
MIMAT0032826:NA:miR-8196b-3p:miRNA	miRNA	2	2	1	1	L1	1	0	Low dose
MIMAT0032826:NA:miR-8196b-3p:miRNA	miRNA	2	12	1	1	L1	1	0	Low dose
MIMAT0032826:NA:miR-8196b-3p:miRNA	miRNA	2	16	3	1	L1	1	0	Low dose
MIMAT0032827:NA:miR-8205-5p:miRNA	miRNA	1	20	1	0	L1	0	1	Low dose
MIMAT0032832:NA:miR-8207-3p:miRNA	miRNA	2	4	1	1	L1	0	1	Low dose
MIMAT0032832:NA:miR-8207-3p:miRNA	miRNA	2	18	1	1	L1	0	1	Low dose
MIMAT0032837:NA:miR-8210-5p:miRNA	miRNA	2	14	1	1	L1	1	0	Low dose
MIMAT0032841:NA:miR-2217b-5p:miRNA	miRNA	1	20	1	0	L1	0	1	Low dose
MIMAT0032841_1:NA:miR-2217b-5p:miRNA	miRNA	1	20	1	0	L1	0	1	Low dose
MIMAT0032841_2:NA:miR-2217b-5p:miRNA	miRNA	1	20	1	0	L1	0	1	Low dose
MIMAT0032843:NA:miR-8211-3p:miRNA	miRNA	2	6	1	1	L1	0	1	Low dose
MIMAT0032845:NA:miR-8212-3p:miRNA	miRNA	2	6	7	1	L1	1	0	Low dose
MIMAT0032845:NA:miR-8212-3p:miRNA	miRNA	1	20	1	0	L1	1	0	Low dose
MIMAT0000003:NA:miR-1-3p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0000004:NA:miR-2-3p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0000005:NA:miR-34-5p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0000006:NA:miR-35-3p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0000007:NA:miR-36-3p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0000008:NA:miR-37-3p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0000011:NA:miR-40-3p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0000012:NA:miR-41-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0000012:NA:miR-41-3p:miRNA	miRNA	1	10	11	0	L2	0	1	Low dose
MIMAT0000013:NA:miR-42-3p:miRNA	miRNA	2	12	1	1	L2	1	0	Low dose
MIMAT0000023:NA:miR-52-5p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0000025:NA:miR-54-3p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0000025:NA:miR-54-3p:miRNA	miRNA	2	12	1	1	L2	1	0	Low dose
MIMAT0000038:NA:miR-66-5p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0000038:NA:miR-66-5p:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0000042:NA:miR-70-3p:miRNA	miRNA	2	12	1	1	L2	1	0	Low dose
MIMAT0000042:NA:miR-70-3p:miRNA	miRNA	2	16	1	1	L2	0	1	Low dose
MIMAT0000047:NA:miR-75-3p:miRNA	miRNA	2	8	3	1	L2	1	0	Low dose
MIMAT0000051:NA:miR-79-3p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0000058:NA:miR-85-3p:miRNA	miRNA	2	18	1	1	L2	0	1	Low dose
MIMAT0000282:NA:miR-124-3p:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0000283:NA:miR-228-5p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0000285:NA:miR-230-3p:miRNA	miRNA	2	2	1	1	L2	0	1	Low dose
MIMAT0000285:NA:miR-230-3p:miRNA	miRNA	2	14	3	1	L2	0	1	Low dose
MIMAT0000285:NA:miR-230-3p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0000287:NA:miR-232-3p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0000290:NA:miR-235-3p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0000294:NA:miR-239a-5p:miRNA	miRNA	2	2	7	1	L2	0	1	Low dose
MIMAT0000294:NA:miR-239a-5p:miRNA	miRNA	1	12	9	0	L2	0	1	Low dose
MIMAT0000295:NA:miR-239b-5p:miRNA	miRNA	2	2	5	1	L2	0	1	Low dose
MIMAT0000295:NA:miR-239b-5p:miRNA	miRNA	1	12	9	0	L2	0	1	Low dose
MIMAT0000297:NA:miR-241-5p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0000297:NA:miR-241-5p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0000298:NA:miR-242:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0000302:NA:miR-246-3p:miRNA	miRNA	2	2	1	1	L2	0	1	Low dose
MIMAT0000302:NA:miR-246-3p:miRNA	miRNA	2	12	7	1	L2	0	1	Low dose
MIMAT0000304:NA:miR-248:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0000305:NA:miR-249-3p:miRNA	miRNA	2	2	1	1	L2	0	1	Low dose
MIMAT0000305:NA:miR-249-3p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0000306:NA:miR-250-3p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0000314:NA:miR-259-5p:miRNA	miRNA	2	8	3	1	L2	1	0	Low dose
MIMAT0000699:NA:miR-357-3p:miRNA	miRNA	2	2	1	1	L2	0	1	Low dose
MIMAT0000700:NA:miR-358-3p:miRNA	miRNA	2	4	5	1	L2	0	1	Low dose
MIMAT0000700:NA:miR-358-3p:miRNA	miRNA	2	14	3	1	L2	0	1	Low dose
MIMAT0000701:NA:miR-359:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0000702:NA:miR-360-3p:miRNA	miRNA	2	18	1	1	L2	0	1	Low dose
MIMAT0000768:NA:miR-392-3p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0004216:NA:miR-255-3p:miRNA	miRNA	2	16	1	1	L2	1	0	Low dose
MIMAT0004219:NA:miR-784-5p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0004219:NA:miR-784-5p:miRNA	miRNA	2	16	1	1	L2	0	1	Low dose
MIMAT0004221:NA:miR-786-3p:miRNA	miRNA	2	4	7	1	L2	0	1	Low dose
MIMAT0004221:NA:miR-786-3p:miRNA	miRNA	1	18	3	0	L2	0	1	Low dose
MIMAT0004222:NA:miR-787-3p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0004222:NA:miR-787-3p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0004222:NA:miR-787-3p:miRNA	miRNA	2	12	1	1	L2	1	0	Low dose
MIMAT0004222:NA:miR-787-3p:miRNA	miRNA	2	16	1	1	L2	1	0	Low dose
MIMAT0004225:NA:miR-790-5p:miRNA	miRNA	2	12	1	1	L2	1	0	Low dose
MIMAT0004226:NA:miR-791-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0004226:NA:miR-791-3p:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
MIMAT0004226:NA:miR-791-3p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0004229:NA:miR-794-5p:miRNA	miRNA	1	14	7	0	L2	0	1	Low dose
MIMAT0004230:NA:miR-795-5p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0004230:NA:miR-795-5p:miRNA	miRNA	1	18	3	0	L2	0	1	Low dose
MIMAT0004233:NA:miR-798:miRNA	miRNA	2	18	1	1	L2	0	1	Low dose
MIMAT0004234:NA:miR-799:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
MIMAT0004234:NA:miR-799:miRNA	miRNA	2	14	3	1	L2	0	1	Low dose
MIMAT0004235:NA:miR-800-3p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0005033:NA:miR-1020-3p:miRNA	miRNA	2	4	5	1	L2	0	1	Low dose
MIMAT0005033:NA:miR-1020-3p:miRNA	miRNA	1	14	7	0	L2	0	1	Low dose
MIMAT0006584:NA:miR-1817:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0006586:NA:miR-1819-3p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0006586:NA:miR-1819-3p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0006586:NA:miR-1819-3p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0006587:NA:miR-1820-5p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0006587:NA:miR-1820-5p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0006587:NA:miR-1820-5p:miRNA	miRNA	2	12	3	1	L2	1	0	Low dose
MIMAT0006590:NA:miR-1823-3p:miRNA	miRNA	2	14	3	1	L2	1	0	Low dose
MIMAT0006768:NA:miR-1828:miRNA	miRNA	2	4	3	1	L2	1	0	Low dose
MIMAT0006768:NA:miR-1828:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0006768:NA:miR-1828:miRNA	miRNA	2	16	1	1	L2	1	0	Low dose
MIMAT0006774:NA:miR-1832a-3p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0006774:NA:miR-1832a-3p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0006776:NA:miR-58b-3p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0011425:NA:miR-2207-5p:miRNA	miRNA	2	14	3	1	L2	0	1	Low dose
MIMAT0011427:NA:miR-2208a-5p:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0011429:NA:miR-2208b-5p:miRNA	miRNA	2	14	3	1	L2	0	1	Low dose
MIMAT0011430:NA:miR-2208b-3p:miRNA	miRNA	2	16	1	1	L2	0	1	Low dose
MIMAT0011434:NA:miR-2209c-3p:miRNA	miRNA	2	4	5	1	L2	1	0	Low dose
MIMAT0011434:NA:miR-2209c-3p:miRNA	miRNA	2	16	1	1	L2	1	0	Low dose
MIMAT0011434:NA:miR-2209c-3p:miRNA	miRNA	1	20	1	0	L2	1	0	Low dose
MIMAT0011438:NA:miR-2211-3p:miRNA	miRNA	2	4	3	1	L2	1	0	Low dose
MIMAT0011439:NA:miR-2212-5p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0011439:NA:miR-2212-5p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0011442:NA:miR-2213-3p:miRNA	miRNA	2	12	1	1	L2	1	0	Low dose
MIMAT0011442:NA:miR-2213-3p:miRNA	miRNA	2	18	1	1	L2	1	0	Low dose
MIMAT0011447:NA:miR-2216-5p:miRNA	miRNA	2	18	1	1	L2	0	1	Low dose
MIMAT0011450:NA:miR-1832b-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0011454:NA:miR-2209b-3p:miRNA	miRNA	1	4	17	0	L2	0	1	Low dose
MIMAT0011456:NA:miR-2218a-3p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0011458:NA:miR-2218b-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0011459:NA:miR-2219-5p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0011462:NA:miR-2220-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0011462:NA:miR-2220-3p:miRNA	miRNA	2	12	1	1	L2	0	1	Low dose
MIMAT0011462:NA:miR-2220-3p:miRNA	miRNA	1	16	5	0	L2	0	1	Low dose
MIMAT0015093:NA:miR-34-3p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0015093:NA:miR-34-3p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0015094:NA:miR-37-5p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0015102:NA:miR-60-5p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0015104:NA:miR-63-5p:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0015105:NA:miR-64-3p:miRNA	miRNA	2	16	1	1	L2	0	1	Low dose
MIMAT0015107:NA:miR-71-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0015107:NA:miR-71-3p:miRNA	miRNA	1	18	3	0	L2	0	1	Low dose
MIMAT0015108:NA:miR-75-5p:miRNA	miRNA	1	18	3	0	L2	0	1	Low dose
MIMAT0015110:NA:miR-84-3p:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
MIMAT0015110:NA:miR-84-3p:miRNA	miRNA	2	16	3	1	L2	0	1	Low dose
MIMAT0015113:NA:miR-230-5p:miRNA	miRNA	2	2	1	1	L2	0	1	Low dose
MIMAT0015113:NA:miR-230-5p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0015113:NA:miR-230-5p:miRNA	miRNA	2	12	5	1	L2	0	1	Low dose
MIMAT0015113:NA:miR-230-5p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0015114:NA:miR-238-5p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0015117:NA:miR-243-5p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0015118:NA:miR-244-3p:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
MIMAT0015120:NA:miR-358-5p:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
MIMAT0015120:NA:miR-358-5p:miRNA	miRNA	2	14	3	1	L2	0	1	Low dose
MIMAT0015121:NA:miR-360-5p:miRNA	miRNA	2	16	1	1	L2	0	1	Low dose
MIMAT0015240:NA:miR-788-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0015266:NA:miR-1822-5p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0015266:NA:miR-1822-5p:miRNA	miRNA	1	18	3	0	L2	0	1	Low dose
MIMAT0019987:NA:miR-4805-3p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0019989:NA:miR-4806-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0019990:NA:miR-4807:miRNA	miRNA	2	4	5	1	L2	1	0	Low dose
MIMAT0019992:NA:miR-4808-3p:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
MIMAT0019994:NA:miR-4809-3p:miRNA	miRNA	2	4	3	1	L2	1	0	Low dose
MIMAT0019994:NA:miR-4809-3p:miRNA	miRNA	2	16	1	1	L2	1	0	Low dose
MIMAT0019995:NA:miR-4810a:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
MIMAT0019995:NA:miR-4810a:miRNA	miRNA	1	14	7	0	L2	0	1	Low dose
MIMAT0019997:NA:miR-4811-3p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0019997:NA:miR-4811-3p:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
MIMAT0019997:NA:miR-4811-3p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0019998:NA:miR-4812-5p:miRNA	miRNA	2	4	7	1	L2	1	0	Low dose
MIMAT0019998:NA:miR-4812-5p:miRNA	miRNA	2	16	1	1	L2	1	0	Low dose
MIMAT0019998:NA:miR-4812-5p:miRNA	miRNA	1	20	1	0	L2	1	0	Low dose
MIMAT0020003:NA:miR-4814-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0020126:NA:miR-4920:miRNA	miRNA	2	16	1	1	L2	1	0	Low dose
MIMAT0020131:NA:miR-4923b:miRNA	miRNA	2	18	1	1	L2	0	1	Low dose
MIMAT0020132:NA:miR-4925:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
MIMAT0020135:NA:miR-4929:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
MIMAT0020135:NA:miR-4929:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0020135:NA:miR-4929:miRNA	miRNA	2	18	1	1	L2	0	1	Low dose
MIMAT0020143:NA:miR-4937:miRNA	miRNA	2	4	5	1	L2	0	1	Low dose
MIMAT0020143:NA:miR-4937:miRNA	miRNA	2	14	5	1	L2	0	1	Low dose
MIMAT0020144:NA:miR-4938:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0020301:NA:miR-1-5p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0020303:NA:miR-35-5p:miRNA	miRNA	2	8	3	1	L2	1	0	Low dose
MIMAT0020308:NA:miR-43-5p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0020310:NA:miR-50-3p:miRNA	miRNA	2	8	3	1	L2	1	0	Low dose
MIMAT0020311:NA:miR-52-3p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0020312:NA:miR-53-3p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0020313:NA:miR-55-5p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0020315:NA:miR-66-3p:miRNA	miRNA	2	14	1	1	L2	1	0	Low dose
MIMAT0020319:NA:miR-73-5p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0020322:NA:miR-79-5p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0020326:NA:miR-90-5p:miRNA	miRNA	2	2	11	1	L2	1	0	Low dose
MIMAT0020326:NA:miR-90-5p:miRNA	miRNA	2	16	1	1	L2	1	0	Low dose
MIMAT0020331:NA:miR-235-5p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0020332:NA:miR-236-5p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0020333:NA:miR-237-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0020334:NA:miR-239a-3p:miRNA	miRNA	2	2	7	1	L2	0	1	Low dose
MIMAT0020334:NA:miR-239a-3p:miRNA	miRNA	1	12	9	0	L2	0	1	Low dose
MIMAT0020335:NA:miR-241-3p:miRNA	miRNA	2	4	3	1	L2	1	0	Low dose
MIMAT0020335:NA:miR-241-3p:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0020335:NA:miR-241-3p:miRNA	miRNA	2	18	1	1	L2	1	0	Low dose
MIMAT0020341:NA:miR-255-5p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0020341:NA:miR-255-5p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0020341:NA:miR-255-5p:miRNA	miRNA	2	12	1	1	L2	1	0	Low dose
MIMAT0020342:NA:miR-259-3p:miRNA	miRNA	2	2	1	1	L2	1	0	Low dose
MIMAT0020347:NA:miR-784-3p:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
